text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,448,32,850,0,stim,go2,1835,1793894,0.0-6.12-35.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,11,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1836,1795296,0.0-6.12-36.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1837,1795797,0.0-6.12-37.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,573,32,850,0,stim,go1,1838,1796648,0.0-6.12-38.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,12,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1839,1798050,0.0-6.12-39.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1840,1798552,0.0-6.12-40.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,496,32,850,0,stim,go1,1841,1799404,0.0-6.12-41.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,13,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1842,1800806,0.0-6.12-42.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1843,1801307,0.0-6.12-43.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,407,32,850,0,stim,go1,1844,1802158,0.0-6.12-44.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,14,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1845,1803560,0.0-6.12-45.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1846,1804062,0.0-6.12-46.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1847,1804914,0.0-6.12-47.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,15,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1848,1806315,0.0-6.12-48.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1849,1806816,0.0-6.12-49.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,512,32,850,0,stim,go2,1850,1807667,0.0-6.12-50.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,16,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1851,1809069,0.0-6.12-51.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1852,1809570,0.0-6.12-52.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1853,1810422,0.0-6.12-53.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,17,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1854,1811823,0.0-6.12-54.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1855,1812325,0.0-6.12-55.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,426,32,850,0,stim,go2,1856,1813176,0.0-6.12-56.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,18,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1857,1814578,0.0-6.12-57.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1858,1815080,0.0-6.12-58.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,449,32,850,0,stim,go1,1859,1815931,0.0-6.12-59.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,19,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1860,1817332,0.0-6.12-60.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1861,1817834,0.0-6.12-61.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,429,32,850,0,stim,go1,1862,1818685,0.0-6.12-62.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,20,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1863,1820086,0.0-6.12-63.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1864,1820587,0.0-6.12-64.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,409,32,850,0,stim,go1,1865,1821439,0.0-6.12-65.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,21,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1866,1822841,0.0-6.12-66.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1867,1823343,0.0-6.12-67.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1868,1824194,0.0-6.12-68.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,22,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1869,1825596,0.0-6.12-69.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1870,1826097,0.0-6.12-70.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,480,32,850,0,stim,go1,1871,1826949,0.0-6.12-71.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,23,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1872,1828351,0.0-6.12-72.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1873,1828853,0.0-6.12-73.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1874,1829704,0.0-6.12-74.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,24,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1875,1831106,0.0-6.12-75.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1876,1831608,0.0-6.12-76.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,526,32,850,0,stim,go2,1877,1832459,0.0-6.12-77.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,25,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1878,1833860,0.0-6.12-78.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1879,1834362,0.0-6.12-79.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,495,32,850,0,stim,go2,1880,1835214,0.0-6.12-80.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,26,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1881,1836615,0.0-6.12-81.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1882,1837117,0.0-6.12-82.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1883,1837968,0.0-6.12-83.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,27,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1884,1839370,0.0-6.12-84.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1885,1839871,0.0-6.12-85.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,486,32,850,0,stim,go1,1886,1840723,0.0-6.12-86.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,28,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1887,1842124,0.0-6.12-87.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1888,1842627,0.0-6.12-88.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,589,32,850,0,stim,go1,1889,1843478,0.0-6.12-89.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,29,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1890,1844880,0.0-6.12-90.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1891,1845382,0.0-6.12-91.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,443,32,850,0,stim,go2,1892,1846234,0.0-6.12-92.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,30,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1893,1847635,0.0-6.12-93.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1894,1848137,0.0-6.12-94.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1895,1848989,0.0-6.12-95.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,31,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1896,1850391,0.0-6.12-96.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1897,1850892,0.0-6.12-97.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1898,1851744,0.0-6.12-98.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,32,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1899,1853146,0.0-6.12-99.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1900,1853646,0.0-6.12-100.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,695,32,850,0,stim,go1,1901,1854498,0.0-6.12-101.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,33,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1902,1855900,0.0-6.12-102.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1903,1856402,0.0-6.12-103.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,584,32,850,0,stim,go2,1904,1857254,0.0-6.12-104.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,34,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1905,1858656,0.0-6.12-105.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1906,1859156,0.0-6.12-106.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1907,1860008,0.0-6.12-107.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,35,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1908,1861410,0.0-6.12-108.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1909,1861912,0.0-6.12-109.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,654,32,850,0,stim,go1,1910,1862764,0.0-6.12-110.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,36,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1911,1864165,0.0-6.12-111.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1912,1864667,0.0-6.12-112.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1913,1865518,0.0-6.12-113.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,37,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1914,1866920,0.0-6.12-114.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1915,1867421,0.0-6.12-115.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,703,32,850,0,stim,go2,1916,1868273,0.0-6.12-116.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,38,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1917,1869674,0.0-6.12-117.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1918,1870175,0.0-6.12-118.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,692,32,850,0,stim,go2,1919,1871027,0.0-6.12-119.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,39,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1920,1872429,0.0-6.12-120.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1921,1872930,0.0-6.12-121.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1922,1873782,0.0-6.12-122.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,40,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1923,1875183,0.0-6.12-123.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1924,1875685,0.0-6.12-124.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1925,1876537,0.0-6.12-125.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,41,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1926,1877939,0.0-6.12-126.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1927,1878441,0.0-6.12-127.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1928,1879292,0.0-6.12-128.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,42,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1929,1880693,0.0-6.12-129.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1930,1881195,0.0-6.12-130.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,698,32,850,0,stim,go2,1931,1882047,0.0-6.12-131.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,43,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1932,1883448,0.0-6.12-132.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1933,1883950,0.0-6.12-133.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1934,1884802,0.0-6.12-134.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,44,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1935,1886203,0.0-6.12-135.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1936,1886704,0.0-6.12-136.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,622,32,850,0,stim,go1,1937,1887556,0.0-6.12-137.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,45,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1938,1888958,0.0-6.12-138.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1939,1889460,0.0-6.12-139.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,601,32,850,0,stim,go1,1940,1890312,0.0-6.12-140.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,46,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1941,1891712,0.0-6.12-141.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1942,1892213,0.0-6.12-142.12,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,571,32,850,0,stim,go2,1943,1893065,0.0-6.12-143.12,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,47,12,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1944,1894467,0.0-6.12-144.12,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,2513,13,2513,0,practice-no-stop-feedback,poldrack-single-stim,1945,1896991,0.0-6.13-0.13,go_nogo_deval,424,,"<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  521 ms. Accuracy: 50%</strong></p><p class = block-text><strong>You have been responding too slowly, please respond to each shape (circle, triangle, rhombus, pentagon) as quickly and as accurately as possible.</strong></p></div>",13,2513,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1946,1897493,0.0-6.13-1.13,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,1947,1898344,0.0-6.13-2.13,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,0,13,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1948,1899746,0.0-6.13-3.13,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1949,1900247,0.0-6.13-4.13,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,625,32,850,0,stim,go1,1950,1901098,0.0-6.13-5.13,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,1,13,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1951,1902500,0.0-6.13-6.13,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1952,1903002,0.0-6.13-7.13,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,592,32,850,0,stim,go2,1953,1903854,0.0-6.13-8.13,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,2,13,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,1954,1905256,0.0-6.13-9.13,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,1955,1905758,0.0-6.13-10.13,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,1956,1906609,0.0-6.13-11.13,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,3,13,,,,,,
